石門水庫	20526.01	20638.9	2023-01-01
西勢水庫	43.69	43.69	2023-01-01
新山水庫	1002.0	838.56	2023-01-01
翡翠水庫	33550.5	31266.74	2023-01-01
寶山水庫	500.83	480.37	2023-01-01
寶山第二水庫	3147.18	3122.77	2023-01-01
永和山水庫	2993.43	2463.14	2023-01-01
大埔水庫	529.9	436.98	2023-01-01
明德水庫	1245.26	784.37	2023-01-01
鯉魚潭水庫	11583.69	9845.77	2023-01-01
德基水庫	18855.0	18631.47	2023-01-01
石岡壩	160.54	29.36	2023-01-01
霧社水庫	3682.5	3467.31	2023-01-01
日月潭水庫	12964.03	12171.63	2023-01-01
湖山水庫	5086.51	3711.45	2023-01-01
仁義潭水庫	2484.46	1395.42	2023-01-01
蘭潭水庫	923.97	515.65	2023-01-01
白河水庫	1307.1	317.0	2023-01-01
烏山頭水庫	7911.4	4734.0	2023-01-01
曾文水庫	50956.0	14262.0	2023-01-01
南化水庫	8935.1	6930.39	2023-01-01
鏡面水庫	98.3	63.56	2023-01-01
澄清湖水庫	262.95	248.0	2023-01-01
阿公店水庫	1525.89	1257.0	2023-01-01
鳳山水庫	716.0	346.77	2023-01-01
牡丹水庫	2652.17	2052.0	2023-01-01
成功水庫	104.0	49.74	2023-01-01
興仁水庫	63.7	20.87	2023-01-01
太湖水庫	148.1	114.18	2023-01-01
田埔水庫	48.6	45.38	2023-01-01
金沙水庫	43.5	37.38	2023-01-01
后沃水庫	41.63	27.45	2023-01-01
石門水庫	20526.01	20630.21	2023-01-08
西勢水庫	43.69	43.69	2023-01-08
新山水庫	1002.0	751.85	2023-01-08
翡翠水庫	33550.5	31097.4	2023-01-08
寶山水庫	500.83	464.06	2023-01-08
寶山第二水庫	3147.18	3088.75	2023-01-08
永和山水庫	2993.43	2395.64	2023-01-08
大埔水庫	529.9	411.15	2023-01-08
明德水庫	1245.26	774.32	2023-01-08
鯉魚潭水庫	11583.69	9558.24	2023-01-08
德基水庫	18855.0	18452.52	2023-01-08
石岡壩	160.54	20.84	2023-01-08
霧社水庫	3682.5	3455.05	2023-01-08
日月潭水庫	12964.03	12091.28	2023-01-08
湖山水庫	5086.51	3596.25	2023-01-08
仁義潭水庫	2484.46	1297.02	2023-01-08
蘭潭水庫	923.97	508.45	2023-01-08
白河水庫	1307.1	292.0	2023-01-08
烏山頭水庫	7911.4	4296.0	2023-01-08
曾文水庫	50956.0	14319.0	2023-01-08
南化水庫	8935.1	6690.42	2023-01-08
鏡面水庫	98.3	61.18	2023-01-08
澄清湖水庫	262.95	243.0	2023-01-08
阿公店水庫	-1.0	1173.0	2023-01-08
