石門水庫	20526.0	20372.26	2026-01-01
西勢水庫	39.6	37.75	2026-01-01
新山水庫	995.96	659.34	2026-01-01
翡翠水庫	36997.6	35764.12	2026-01-01
寶山水庫	500.83	286.61	2026-01-01
寶山第二水庫	3379.78	2611.62	2026-01-01
永和山水庫	2993.43	2409.68	2026-01-01
大埔水庫	529.9	-1.0	2026-01-01
明德水庫	1242.28	824.97	2026-01-01
鯉魚潭水庫	11584.35	8464.96	2026-01-01
德基水庫	18432.88	17714.91	2026-01-01
石岡壩	120.21	24.61	2026-01-01
霧社水庫	2572.22	1980.6	2026-01-01
日月潭水庫	12846.14	11516.93	2026-01-01
湖山水庫	5041.0	3238.28	2026-01-01
仁義潭水庫	2459.19	1302.66	2026-01-01
蘭潭水庫	919.7	584.2	2026-01-01
白河水庫	1404.16	588.0	2026-01-01
烏山頭水庫	7737.94	4774.0	2026-01-01
曾文水庫	49181.0	36900.0	2026-01-01
南化水庫	8522.63	5859.48	2026-01-01
鏡面水庫	96.57	78.73	2026-01-01
阿公店水庫	1467.92	1317.0	2026-01-01
牡丹水庫	2622.08	2439.0	2026-01-01
成功水庫	121.0	109.26	2026-01-01
興仁水庫	74.0	37.42	2026-01-01
太湖水庫	148.08	131.33	2026-01-01
田埔水庫	48.62	39.57	2026-01-01
金沙水庫	43.47	33.4	2026-01-01
石門水庫	20526.0	20406.38	2026-01-08
西勢水庫	39.6	36.33	2026-01-08
新山水庫	995.96	711.18	2026-01-08
翡翠水庫	36997.6	35284.21	2026-01-08
寶山水庫	500.83	282.16	2026-01-08
寶山第二水庫	3379.78	2536.96	2026-01-08
永和山水庫	2993.43	2320.09	2026-01-08
大埔水庫	529.9	-1.0	2026-01-08
明德水庫	1242.28	805.42	2026-01-08
鯉魚潭水庫	11584.35	8213.06	2026-01-08
德基水庫	18432.88	17644.3	2026-01-08
石岡壩	120.21	26.09	2026-01-08
霧社水庫	2572.22	2053.26	2026-01-08
日月潭水庫	12846.14	11360.16	2026-01-08
湖山水庫	5041.0	3102.61	2026-01-08
仁義潭水庫	2459.19	1257.38	2026-01-08
蘭潭水庫	919.7	547.81	2026-01-08
白河水庫	1404.16	438.0	2026-01-08
烏山頭水庫	7737.94	4153.0	2026-01-08
曾文水庫	49181.0	36950.0	2026-01-08
南化水庫	8522.63	5589.93	2026-01-08
鏡面水庫	96.57	77.28	2026-01-08
澄清湖水庫	261.36	218.0	2026-01-07
阿公店水庫	1467.92	1243.0	2026-01-08
鳳山水庫	-1.0	447.64	2026-01-08
牡丹水庫	2622.08	2374.0	2026-01-08
成功水庫	121.0	109.03	2026-01-08
興仁水庫	74.0	35.2	2026-01-08
太湖水庫	148.08	129.93	2026-01-08
田埔水庫	48.62	37.44	2026-01-08
金沙水庫	43.47	33.4	2026-01-08
后沃水庫	41.63	29.11	2026-01-08
石門水庫	20526.0	20321.02	2026-01-15
西勢水庫	39.6	24.26	2026-01-15
新山水庫	995.96	755.08	2026-01-15
翡翠水庫	36997.6	34824.82	2026-01-15
寶山水庫	500.83	372.9	2026-01-15
寶山第二水庫	3379.78	2437.1	2026-01-15
永和山水庫	2993.43	2228.11	2026-01-15
大埔水庫	529.9	-1.0	2026-01-15
明德水庫	1242.28	783.48	2026-01-15
鯉魚潭水庫	11584.35	7954.58	2026-01-15
德基水庫	18432.88	17507.8	2026-01-15
石岡壩	120.21	28.54	2026-01-15
霧社水庫	2572.22	2045.25	2026-01-15
日月潭水庫	12846.14	11242.96	2026-01-15
湖山水庫	5041.0	2969.8	2026-01-15
仁義潭水庫	2459.19	1216.43	2026-01-15
蘭潭水庫	919.7	512.51	2026-01-15
白河水庫	1404.16	368.0	2026-01-15
烏山頭水庫	7737.94	3809.0	2026-01-15
曾文水庫	49181.0	36354.0	2026-01-15
南化水庫	8522.63	5289.35	2026-01-15
鏡面水庫	96.57	76.46	2026-01-15
阿公店水庫	1467.92	1151.0	2026-01-15
鳳山水庫	-1.0	447.64	2026-01-15
牡丹水庫	2622.08	2303.0	2026-01-15
成功水庫	121.0	108.32	2026-01-14
興仁水庫	74.0	33.31	2026-01-14
太湖水庫	148.08	128.52	2026-01-15
田埔水庫	48.62	36.79	2026-01-15
金沙水庫	43.47	33.4	2026-01-15
后沃水庫	41.63	29.16	2026-01-15
石門水庫	20526.0	20158.68	2026-01-22
西勢水庫	39.6	37.75	2026-01-22
