石門水庫	20898.0	7161.58	2004-01-01
西勢水庫	42.51	18.52	2004-01-01
新山水庫	828.0	585.6	2004-01-01
翡翠水庫	33621.65	24991.4	2004-01-01
寶山水庫	535.0	249.8	2004-01-01
永和山水庫	2809.58	1154.8	2004-01-01
大埔水庫	474.15	2.58	2004-01-01
明德水庫	1244.76	688.9	2004-01-01
鯉魚潭水庫	11562.0	6734.81	2004-01-01
德基水庫	-1.0	10039.74	2004-01-01
石岡壩	190.12	116.5	2004-01-01
仁義潭水庫	2580.61	2021.49	2004-01-01
蘭潭水庫	925.73	473.75	2004-01-01
白河水庫	691.0	500.0	2004-01-01
烏山頭水庫	8375.0	3708.0	2004-01-01
曾文水庫	49159.0	8989.0	2004-01-01
南化水庫	10158.5	11891.0	2004-01-01
鏡面水庫	101.14	65.67	2004-01-01
澄清湖水庫	270.0	139.0	2004-01-01
鳳山水庫	751.17	307.8	2004-01-01
牡丹水庫	2793.04	2523.5	2004-01-01
成功水庫	104.0	0.0	2004-01-01
興仁水庫	63.7	0.0	2004-01-01
太湖水庫	183.5	86.7	2004-01-01
田埔水庫	69.02	16.7	2004-01-01
金沙水庫	57.0	14.3	2004-01-01
石門水庫	20898.0	6467.27	2004-01-08
西勢水庫	42.51	17.55	2004-01-08
新山水庫	828.0	522.28	2004-01-08
翡翠水庫	33621.65	23791.8	2004-01-08
寶山水庫	535.0	214.7	2004-01-08
永和山水庫	2809.58	1068.1	2004-01-08
大埔水庫	474.15	2.5	2004-01-08
明德水庫	1244.76	660.93	2004-01-08
鯉魚潭水庫	11562.0	6556.26	2004-01-08
德基水庫	-1.0	9717.93	2004-01-08
石岡壩	190.12	156.5	2004-01-08
仁義潭水庫	2580.61	1915.93	2004-01-08
蘭潭水庫	925.73	422.57	2004-01-08
白河水庫	691.0	473.0	2004-01-08
烏山頭水庫	8375.0	3399.0	2004-01-08
曾文水庫	49159.0	9113.0	2004-01-08
南化水庫	10158.5	11573.6	2004-01-08
鏡面水庫	101.14	64.07	2004-01-08
澄清湖水庫	270.0	128.5	2004-01-08
鳳山水庫	751.17	336.8	2004-01-08
牡丹水庫	2793.04	2464.91	2004-01-08
成功水庫	104.0	0.0	2004-01-08
興仁水庫	63.7	0.0	2004-01-08
太湖水庫	183.5	83.5	2004-01-08
田埔水庫	69.02	13.92	2004-01-08
金沙水庫	57.0	12.5	2004-01-08
石門水庫	20898.0	5816.04	2004-01-15
西勢水庫	42.51	20.26	2004-01-15
新山水庫	828.0	510.04	2004-01-15
翡翠水庫	33621.65	22545.6	2004-01-15
寶山水庫	535.0	180.3	2004-01-15
永和山水庫	2809.58	988.2	2004-01-15
大埔水庫	474.15	2.66	2004-01-15
明德水庫	1244.76	632.24	2004-01-15
鯉魚潭水庫	11562.0	6282.74	2004-01-15
德基水庫	-1.0	9358.37	2004-01-15
石岡壩	190.12	159.3	2004-01-15
仁義潭水庫	2580.61	1825.82	2004-01-15
蘭潭水庫	925.73	377.7	2004-01-15
白河水庫	691.0	418.0	2004-01-15
烏山頭水庫	8375.0	4073.0	2004-01-15
曾文水庫	49159.0	7871.0	2004-01-15
南化水庫	10158.5	11288.4	2004-01-15
鏡面水庫	101.14	62.57	2004-01-15
澄清湖水庫	270.0	135.0	2004-01-15
鳳山水庫	751.17	304.7	2004-01-15
牡丹水庫	2793.04	2404.11	2004-01-15
成功水庫	104.0	0.0	2004-01-15
興仁水庫	63.7	0.0	2004-01-15
太湖水庫	183.5	80.7	2004-01-15
田埔水庫	69.02	11.96	2004-01-15
金沙水庫	57.0	8.3	2004-01-15
石門水庫	20898.0	5304.64	2004-01-22
西勢水庫	42.51	43.69	2004-01-22
新山水庫	828.0	514.72	2004-01-22
翡翠水庫	33621.65	21590.3	2004-01-22
寶山水庫	535.0	173.9	2004-01-22
永和山水庫	2809.58	914.1	2004-01-22
大埔水庫	474.15	20.64	2004-01-22
明德水庫	1244.76	611.9	2004-01-22
鯉魚潭水庫	11562.0	6123.81	2004-01-22
德基水庫	-1.0	8989.32	2004-01-22
石岡壩	190.12	151.8	2004-01-22
仁義潭水庫	2580.61	1754.57	2004-01-22
蘭潭水庫	925.73	361.96	2004-01-22
白河水庫	691.0	410.0	2004-01-22
烏山頭水庫	8375.0	5085.0	2004-01-22
曾文水庫	49159.0	6173.0	2004-01-22
南化水庫	10158.5	10994.6	2004-01-22
鏡面水庫	101.14	60.44	2004-01-22
澄清湖水庫	270.0	122.0	2004-01-22
鳳山水庫	751.17	284.8	2004-01-22
牡丹水庫	2793.04	2344.58	2004-01-22
成功水庫	104.0	0.0	2004-01-22
興仁水庫	63.7	0.0	2004-01-22
太湖水庫	183.5	78.2	2004-01-22
田埔水庫	69.02	10.28	2004-01-22
金沙水庫	57.0	4.7	2004-01-22
石門水庫	20898.0	5044.25	2004-02-01
西勢水庫	42.51	39.9	2004-02-01
新山水庫	828.0	600.0	2004-02-01
翡翠水庫	33621.65	21246.8	2004-02-01
寶山水庫	535.0	246.6	2004-02-01
永和山水庫	2809.58	864.5	2004-02-01
大埔水庫	474.15	91.14	2004-02-01
明德水庫	1244.76	593.5	2004-02-01
鯉魚潭水庫	11562.0	5965.79	2004-02-01
德基水庫	-1.0	8707.01	2004-02-01
石岡壩	190.12	147.7	2004-02-01
仁義潭水庫	2580.61	1641.47	2004-02-01
蘭潭水庫	925.73	367.21	2004-02-01
白河水庫	691.0	390.0	2004-02-01
烏山頭水庫	8375.0	4561.0	2004-02-01
曾文水庫	49159.0	6320.0	2004-02-01
南化水庫	10158.5	10552.2	2004-02-01
鏡面水庫	101.14	57.18	2004-02-01
澄清湖水庫	270.0	129.5	2004-02-01
鳳山水庫	751.17	297.5	2004-02-01
牡丹水庫	2793.04	2252.99	2004-02-01
成功水庫	104.0	0.0	2004-02-01
興仁水庫	63.7	0.0	2004-02-01
太湖水庫	183.5	74.2	2004-02-01
田埔水庫	69.02	7.48	2004-02-01
金沙水庫	57.0	0.0	2004-02-01
石門水庫	20898.0	5622.13	2004-02-08
西勢水庫	42.51	43.69	2004-02-08
新山水庫	828.0	672.84	2004-02-08
翡翠水庫	33621.65	23008.3	2004-02-08
