石門水庫	20266.1	19925.9	2022-01-01
西勢水庫	43.69	42.96	2022-01-01
新山水庫	1002.0	926.5	2022-01-01
翡翠水庫	33550.5	31866.63	2022-01-01
寶山水庫	503.5	411.69	2022-01-01
寶山第二水庫	3147.18	2473.49	2022-01-01
永和山水庫	2998.94	2373.9	2022-01-01
大埔水庫	529.9	412.22	2022-01-01
明德水庫	1222.05	711.35	2022-01-01
鯉魚潭水庫	11446.01	8875.74	2022-01-01
德基水庫	18642.0	18531.0	2022-01-01
石岡壩	149.31	25.39	2022-01-01
霧社水庫	3752.88	3442.36	2022-01-01
日月潭水庫	12806.03	12067.16	2022-01-01
湖山水庫	5086.51	3817.56	2022-01-01
仁義潭水庫	2482.25	1667.03	2022-01-01
蘭潭水庫	923.97	605.82	2022-01-01
白河水庫	1173.45	390.0	2022-01-01
烏山頭水庫	7857.9	6052.0	2022-01-01
曾文水庫	50956.0	35064.0	2022-01-01
南化水庫	9097.9	7445.0	2022-01-01
鏡面水庫	98.3	73.12	2022-01-01
澄清湖水庫	262.95	254.0	2022-01-01
阿公店水庫	1525.89	1450.0	2022-01-01
鳳山水庫	716.0	366.4	2022-01-01
牡丹水庫	2651.32	2335.0	2022-01-01
成功水庫	104.0	72.91	2022-01-01
興仁水庫	63.7	22.38	2022-01-01
太湖水庫	148.1	15.93	2022-01-01
田埔水庫	48.6	23.46	2022-01-01
金沙水庫	43.5	30.7	2022-01-01
后沃水庫	41.63	17.17	2022-01-01
石門水庫	20266.1	19910.97	2022-01-08
西勢水庫	43.69	43.69	2022-01-08
新山水庫	1002.0	927.5	2022-01-08
翡翠水庫	33550.5	31830.68	2022-01-08
寶山水庫	503.5	400.08	2022-01-08
寶山第二水庫	3147.18	2411.55	2022-01-08
永和山水庫	2998.94	2304.85	2022-01-08
大埔水庫	529.9	417.57	2022-01-08
明德水庫	1222.05	697.92	2022-01-08
鯉魚潭水庫	11446.01	8582.79	2022-01-08
德基水庫	18642.0	18383.11	2022-01-08
石岡壩	149.31	18.95	2022-01-08
