石門水庫	20898.0	21153.55	2008-01-01
西勢水庫	42.51	41.86	2008-01-01
新山水庫	828.0	807.3	2008-01-01
翡翠水庫	33621.65	29100.49	2008-01-01
寶山水庫	535.0	463.7	2008-01-01
寶山第二水庫	3134.0	2912.0	2008-01-01
永和山水庫	2809.58	2012.3	2008-01-01
大埔水庫	474.15	453.48	2008-01-01
明德水庫	1244.76	947.63	2008-01-01
鯉魚潭水庫	11562.0	10686.64	2008-01-01
德基水庫	-1.0	14665.66	2008-01-01
石岡壩	190.12	28.2	2008-01-01
仁義潭水庫	2580.61	1950.11	2008-01-01
蘭潭水庫	925.73	669.12	2008-01-01
白河水庫	691.0	836.0	2008-01-01
烏山頭水庫	8375.0	6857.0	2008-01-01
曾文水庫	49159.0	50517.0	2008-01-01
南化水庫	10158.5	9372.73	2008-01-01
鏡面水庫	101.14	0.0	2008-01-01
阿公店水庫	1687.0	1271.43	2008-01-01
鳳山水庫	751.17	333.9	2008-01-01
牡丹水庫	2793.04	2497.2	2008-01-01
成功水庫	104.0	57.12	2008-01-01
興仁水庫	63.7	37.5	2008-01-01
太湖水庫	183.5	115.04	2008-01-01
田埔水庫	69.02	40.88	2008-01-01
金沙水庫	57.0	36.44	2008-01-01
石門水庫	20898.0	20492.03	2008-01-08
西勢水庫	42.51	37.66	2008-01-08
新山水庫	828.0	807.3	2008-01-08
翡翠水庫	33621.65	28453.58	2008-01-08
寶山水庫	535.0	459.5	2008-01-08
寶山第二水庫	3134.0	2886.0	2008-01-08
永和山水庫	2809.58	1907.1	2008-01-08
大埔水庫	474.15	453.48	2008-01-08
明德水庫	1244.76	936.73	2008-01-08
鯉魚潭水庫	11562.0	10385.83	2008-01-08
德基水庫	-1.0	14606.78	2008-01-08
石岡壩	190.12	43.56	2008-01-08
仁義潭水庫	2580.61	1888.5	2008-01-08
蘭潭水庫	925.73	625.04	2008-01-08
白河水庫	691.0	827.0	2008-01-08
烏山頭水庫	8375.0	6476.0	2008-01-08
曾文水庫	49159.0	50614.0	2008-01-08
南化水庫	10158.5	8942.48	2008-01-08
鏡面水庫	101.14	0.0	2008-01-08
澄清湖水庫	270.0	294.0	2008-01-08
阿公店水庫	1687.0	1271.43	2008-01-08
鳳山水庫	751.17	311.4	2008-01-08
牡丹水庫	2793.04	2460.4	2008-01-08
成功水庫	104.0	56.43	2008-01-08
興仁水庫	63.7	35.6	2008-01-08
太湖水庫	183.5	113.05	2008-01-08
田埔水庫	69.02	39.75	2008-01-08
金沙水庫	57.0	35.65	2008-01-08
石門水庫	20898.0	19683.44	2008-01-15
西勢水庫	42.51	43.69	2008-01-15
新山水庫	828.0	814.2	2008-01-15
翡翠水庫	33621.65	27779.72	2008-01-15
寶山水庫	535.0	446.4	2008-01-15
寶山第二水庫	3134.0	2854.2	2008-01-15
永和山水庫	2809.58	1806.4	2008-01-15
大埔水庫	474.15	446.84	2008-01-15
明德水庫	1244.76	926.21	2008-01-15
鯉魚潭水庫	11562.0	10049.75	2008-01-15
德基水庫	-1.0	14510.03	2008-01-15
石岡壩	190.12	44.37	2008-01-15
仁義潭水庫	2580.61	1829.32	2008-01-15
蘭潭水庫	925.73	585.33	2008-01-15
白河水庫	691.0	761.0	2008-01-15
烏山頭水庫	8375.0	6115.0	2008-01-15
曾文水庫	49159.0	50728.0	2008-01-15
南化水庫	10158.5	8554.5	2008-01-15
鏡面水庫	101.14	0.0	2008-01-15
澄清湖水庫	270.0	293.0	2008-01-15
阿公店水庫	1687.0	1226.43	2008-01-15
鳳山水庫	751.17	302.0	2008-01-15
牡丹水庫	2793.04	2423.7	2008-01-15
成功水庫	104.0	56.43	2008-01-15
興仁水庫	63.7	34.8	2008-01-15
太湖水庫	183.5	110.85	2008-01-15
田埔水庫	69.02	38.52	2008-01-15
金沙水庫	57.0	35.61	2008-01-15
石門水庫	20898.0	19034.61	2008-01-22
西勢水庫	42.51	43.69	2008-01-22
新山水庫	828.0	826.16	2008-01-22
翡翠水庫	33621.65	28539.44	2008-01-22
寶山水庫	535.0	458.4	2008-01-22
寶山第二水庫	3134.0	2805.2	2008-01-22
永和山水庫	2809.58	1693.0	2008-01-22
大埔水庫	474.15	443.68	2008-01-22
明德水庫	1244.76	913.87	2008-01-22
鯉魚潭水庫	11562.0	9603.03	2008-01-22
德基水庫	-1.0	14493.21	2008-01-22
石岡壩	190.12	45.18	2008-01-22
仁義潭水庫	2580.61	1770.45	2008-01-22
蘭潭水庫	925.73	543.23	2008-01-22
白河水庫	691.0	736.0	2008-01-22
烏山頭水庫	8375.0	6509.0	2008-01-22
曾文水庫	49159.0	48613.0	2008-01-22
南化水庫	10158.5	8167.18	2008-01-22
鏡面水庫	101.14	0.0	2008-01-22
澄清湖水庫	270.0	298.0	2008-01-22
鳳山水庫	751.17	313.7	2008-01-22
牡丹水庫	2793.04	2386.2	2008-01-22
成功水庫	104.0	56.2	2008-01-22
興仁水庫	63.7	32.9	2008-01-22
太湖水庫	183.5	105.78	2008-01-22
田埔水庫	69.02	36.62	2008-01-22
金沙水庫	57.0	33.99	2008-01-22
石門水庫	20898.0	18214.4	2008-02-01
西勢水庫	42.51	43.69	2008-02-01
新山水庫	828.0	820.64	2008-02-01
翡翠水庫	33621.65	27975.1	2008-02-01
寶山水庫	535.0	481.1	2008-02-01
寶山第二水庫	3134.0	2775.4	2008-02-01
永和山水庫	2809.58	1599.81	2008-02-01
大埔水庫	474.15	455.59	2008-02-01
明德水庫	1244.76	912.66	2008-02-01
鯉魚潭水庫	11562.0	9096.7	2008-02-01
德基水庫	-1.0	14657.25	2008-02-01
石岡壩	190.12	92.7	2008-02-01
仁義潭水庫	2580.61	1693.23	2008-02-01
蘭潭水庫	925.73	483.3	2008-02-01
白河水庫	691.0	737.0	2008-02-01
烏山頭水庫	8375.0	6807.0	2008-02-01
曾文水庫	49159.0	44649.0	2008-02-01
南化水庫	10158.5	7700.44	2008-02-01
鏡面水庫	101.14	0.0	2008-02-01
澄清湖水庫	270.0	298.0	2008-02-01
鳳山水庫	751.17	282.2	2008-02-01
牡丹水庫	2793.04	2319.4	2008-02-01
成功水庫	104.0	56.2	2008-02-01
興仁水庫	63.7	29.2	2008-02-01
太湖水庫	183.5	104.45	2008-02-01
田埔水庫	69.02	36.21	2008-02-01
金沙水庫	57.0	35.3	2008-02-01
石門水庫	20898.0	18415.34	2008-02-08
西勢水庫	42.51	43.69	2008-02-08
新山水庫	828.0	827.54	2008-02-08
翡翠水庫	33621.65	26971.23	2008-02-08
寶山水庫	535.0	505.1	2008-02-08
寶山第二水庫	3134.0	2897.2	2008-02-08
永和山水庫	2809.58	1810.2	2008-02-08
大埔水庫	474.15	416.94	2008-02-08
明德水庫	1244.76	999.72	2008-02-08
鯉魚潭水庫	11562.0	8756.94	2008-02-08
德基水庫	-1.0	15056.83	2008-02-08
石岡壩	190.12	77.35	2008-02-08
仁義潭水庫	2580.61	1639.42	2008-02-08
蘭潭水庫	925.73	433.55	2008-02-08
白河水庫	691.0	737.0	2008-02-08
烏山頭水庫	8375.0	7398.0	2008-02-08
曾文水庫	49159.0	41774.0	2008-02-08
南化水庫	10158.5	7347.97	2008-02-08
鏡面水庫	101.14	0.0	2008-02-08
澄清湖水庫	270.0	294.0	2008-02-08
鳳山水庫	751.17	294.8	2008-02-08
牡丹水庫	2793.04	2269.36	2008-02-08
成功水庫	104.0	56.2	2008-02-08
興仁水庫	63.7	27.7	2008-02-08
太湖水庫	183.5	102.69	2008-02-08
田埔水庫	69.02	35.59	2008-02-08
金沙水庫	57.0	35.3	2008-02-08
石門水庫	20898.0	18968.83	2008-02-15
西勢水庫	42.51	43.69	2008-02-15
