石門水庫	20898.0	23342.02	2005-01-01
西勢水庫	42.51	43.69	2005-01-01
新山水庫	828.0	827.54	2005-01-01
翡翠水庫	33621.65	32312.7	2005-01-01
寶山水庫	535.0	404.9	2005-01-01
永和山水庫	2809.58	2344.4	2005-01-01
大埔水庫	474.15	339.17	2005-01-01
明德水庫	1244.76	1182.96	2005-01-01
鯉魚潭水庫	11562.0	9930.49	2005-01-01
德基水庫	-1.0	16061.87	2005-01-01
石岡壩	190.12	128.6	2005-01-01
仁義潭水庫	2580.61	1631.3	2005-01-01
蘭潭水庫	925.73	639.05	2005-01-01
白河水庫	691.0	627.0	2005-01-01
烏山頭水庫	8375.0	6541.0	2005-01-01
曾文水庫	49159.0	43311.0	2005-01-01
南化水庫	10158.5	11026.2	2005-01-01
鏡面水庫	101.14	-1.0	2005-01-01
澄清湖水庫	270.0	143.0	2005-01-01
鳳山水庫	751.17	289.4	2005-01-01
牡丹水庫	2793.04	2373.2	2005-01-01
成功水庫	104.0	75.38	2005-01-01
興仁水庫	63.7	37.3	2005-01-01
太湖水庫	183.5	64.0	2005-01-01
田埔水庫	69.02	22.9	2005-01-01
金沙水庫	57.0	18.5	2005-01-01
石門水庫	20898.0	23290.55	2005-01-08
西勢水庫	42.51	24.35	2005-01-08
新山水庫	828.0	826.16	2005-01-08
翡翠水庫	33621.65	31946.7	2005-01-08
寶山水庫	535.0	416.2	2005-01-08
永和山水庫	2809.58	2246.9	2005-01-08
大埔水庫	474.15	367.78	2005-01-08
明德水庫	1244.76	1167.15	2005-01-08
鯉魚潭水庫	11562.0	9875.18	2005-01-08
德基水庫	-1.0	15864.01	2005-01-08
石岡壩	190.12	131.0	2005-01-08
仁義潭水庫	2580.61	1495.54	2005-01-08
蘭潭水庫	925.73	608.76	2005-01-08
白河水庫	691.0	627.0	2005-01-08
烏山頭水庫	8375.0	6155.0	2005-01-08
曾文水庫	49159.0	43400.0	2005-01-08
南化水庫	10158.5	10734.0	2005-01-08
鏡面水庫	101.14	0.0	2005-01-08
澄清湖水庫	270.0	137.5	2005-01-08
鳳山水庫	751.17	275.0	2005-01-08
牡丹水庫	2793.04	2320.54	2005-01-08
成功水庫	104.0	74.16	2005-01-08
興仁水庫	63.7	35.87	2005-01-08
太湖水庫	183.5	60.8	2005-01-08
田埔水庫	69.02	21.2	2005-01-08
金沙水庫	57.0	14.9	2005-01-08
石門水庫	20898.0	23204.91	2005-01-15
西勢水庫	42.51	43.69	2005-01-15
新山水庫	828.0	829.92	2005-01-15
翡翠水庫	33621.65	32590.5	2005-01-15
寶山水庫	535.0	422.7	2005-01-15
永和山水庫	2809.58	2184.1	2005-01-15
大埔水庫	474.15	402.67	2005-01-15
明德水庫	1244.76	1165.65	2005-01-15
鯉魚潭水庫	11562.0	9851.86	2005-01-15
德基水庫	-1.0	15902.65	2005-01-15
石岡壩	190.12	68.5	2005-01-15
仁義潭水庫	2580.61	1409.04	2005-01-15
蘭潭水庫	925.73	543.63	2005-01-15
白河水庫	691.0	586.0	2005-01-15
烏山頭水庫	8375.0	5777.0	2005-01-15
曾文水庫	49159.0	43489.0	2005-01-15
南化水庫	10158.5	10060.6	2005-01-15
鏡面水庫	101.14	7.4	2005-01-15
澄清湖水庫	270.0	148.5	2005-01-15
鳳山水庫	751.17	230.4	2005-01-15
牡丹水庫	2793.04	2265.58	2005-01-15
成功水庫	104.0	72.91	2005-01-15
興仁水庫	63.7	34.4	2005-01-15
太湖水庫	183.5	58.0	2005-01-15
田埔水庫	69.02	19.2	2005-01-15
金沙水庫	57.0	10.7	2005-01-15
石門水庫	20898.0	23307.7	2005-01-22
西勢水庫	42.51	38.19	2005-01-22
新山水庫	828.0	812.82	2005-01-22
翡翠水庫	33621.65	32205.4	2005-01-22
寶山水庫	535.0	444.6	2005-01-22
永和山水庫	2809.58	2105.9	2005-01-22
大埔水庫	474.15	392.15	2005-01-22
明德水庫	1244.76	1156.63	2005-01-22
鯉魚潭水庫	11562.0	9700.23	2005-01-22
德基水庫	-1.0	15894.04	2005-01-22
石岡壩	190.12	123.2	2005-01-22
仁義潭水庫	2580.61	1338.26	2005-01-22
蘭潭水庫	925.73	503.61	2005-01-22
白河水庫	691.0	543.0	2005-01-22
烏山頭水庫	8375.0	6782.0	2005-01-22
曾文水庫	49159.0	41598.0	2005-01-22
南化水庫	10158.5	9724.2	2005-01-22
鏡面水庫	101.14	7.36	2005-01-22
澄清湖水庫	270.0	151.5	2005-01-22
鳳山水庫	751.17	239.7	2005-01-22
牡丹水庫	2793.04	2203.76	2005-01-22
成功水庫	104.0	72.7	2005-01-22
興仁水庫	63.7	32.9	2005-01-22
太湖水庫	183.5	55.0	2005-01-22
田埔水庫	69.02	17.2	2005-01-22
金沙水庫	57.0	6.5	2005-01-22
石門水庫	20898.0	22847.29	2005-02-01
西勢水庫	42.51	25.7	2005-02-01
新山水庫	828.0	827.54	2005-02-01
翡翠水庫	33621.65	31290.7	2005-02-01
寶山水庫	535.0	392.4	2005-02-01
永和山水庫	2809.58	1969.6	2005-02-01
大埔水庫	474.15	415.24	2005-02-01
明德水庫	1244.76	1140.1	2005-02-01
鯉魚潭水庫	11562.0	9548.6	2005-02-01
德基水庫	-1.0	15522.86	2005-02-01
石岡壩	190.12	123.8	2005-02-01
仁義潭水庫	2580.61	1240.98	2005-02-01
蘭潭水庫	925.73	472.48	2005-02-01
白河水庫	691.0	543.0	2005-02-01
烏山頭水庫	8375.0	7081.0	2005-02-01
曾文水庫	49159.0	37610.0	2005-02-01
南化水庫	10158.5	9241.2	2005-02-01
鏡面水庫	101.14	7.4	2005-02-01
澄清湖水庫	270.0	143.0	2005-02-01
鳳山水庫	751.17	284.3	2005-02-01
牡丹水庫	2793.04	2119.53	2005-02-01
成功水庫	104.0	71.9	2005-02-01
興仁水庫	63.7	30.7	2005-02-01
太湖水庫	183.5	50.7	2005-02-01
田埔水庫	69.02	14.42	2005-02-01
金沙水庫	57.0	0.6	2005-02-01
石門水庫	20898.0	22200.31	2005-02-08
西勢水庫	42.51	37.5	2005-02-08
新山水庫	828.0	791.66	2005-02-08
翡翠水庫	33621.65	30842.1	2005-02-08
寶山水庫	535.0	393.5	2005-02-08
永和山水庫	2809.58	1879.0	2005-02-08
大埔水庫	474.15	426.56	2005-02-08
明德水庫	1244.76	1125.08	2005-02-08
鯉魚潭水庫	11562.0	9369.16	2005-02-08
德基水庫	-1.0	14123.05	2005-02-08
石岡壩	190.12	128.6	2005-02-08
仁義潭水庫	2580.61	1178.77	2005-02-08
蘭潭水庫	925.73	451.71	2005-02-08
白河水庫	691.0	543.0	2005-02-08
烏山頭水庫	8375.0	6616.0	2005-02-08
曾文水庫	49159.0	35690.0	2005-02-08
南化水庫	10158.5	8880.6	2005-02-08
鏡面水庫	101.14	7.32	2005-02-08
澄清湖水庫	270.0	151.0	2005-02-08
鳳山水庫	751.17	303.8	2005-02-08
牡丹水庫	2793.04	2055.12	2005-02-08
成功水庫	104.0	70.5	2005-02-08
興仁水庫	63.7	29.12	2005-02-08
太湖水庫	183.5	47.5	2005-02-08
田埔水庫	69.02	12.56	2005-02-08
金沙水庫	57.0	0.0	2005-02-08
石門水庫	20898.0	21630.0	2005-02-15
西勢水庫	42.51	42.5	2005-02-15
新山水庫	828.0	821.56	2005-02-15
翡翠水庫	33621.65	30640.5	2005-02-15
寶山水庫	535.0	397.8	2005-02-15
永和山水庫	2809.58	1757.9	2005-02-15
大埔水庫	474.15	439.13	2005-02-15
明德水庫	1244.76	1110.05	2005-02-15
鯉魚潭水庫	11562.0	9122.56	2005-02-15
德基水庫	-1.0	14901.61	2005-02-15
石岡壩	190.12	128.0	2005-02-15
仁義潭水庫	2580.61	1122.22	2005-02-15
蘭潭水庫	925.73	431.32	2005-02-15
白河水庫	691.0	533.0	2005-02-15
烏山頭水庫	8375.0	7289.0	2005-02-15
曾文水庫	49159.0	32772.0	2005-02-15
南化水庫	10158.5	8611.8	2005-02-15
鏡面水庫	101.14	7.23	2005-02-15
澄清湖水庫	270.0	152.5	2005-02-15
鳳山水庫	751.17	288.1	2005-02-15
牡丹水庫	2793.04	1988.57	2005-02-15
成功水庫	104.0	69.5	2005-02-15
興仁水庫	63.7	27.79	2005-02-15
太湖水庫	183.5	44.7	2005-02-15
田埔水庫	69.02	10.6	2005-02-15
金沙水庫	57.0	0.0	2005-02-15
石門水庫	20898.0	22000.94	2005-02-22
西勢水庫	42.51	43.69	2005-02-22
新山水庫	828.0	823.86	2005-02-22
翡翠水庫	33621.65	32285.9	2005-02-22
