石門水庫	20123.6	11202.46	2015-01-01
西勢水庫	43.69	40.46	2015-01-01
新山水庫	1002.0	812.36	2015-01-01
翡翠水庫	33550.5	30928.39	2015-01-01
寶山水庫	538.0	398.7	2015-01-01
寶山第二水庫	3147.18	1571.73	2015-01-01
永和山水庫	2809.58	1466.47	2015-01-01
大埔水庫	529.9	434.92	2015-01-01
明德水庫	1276.0	367.11	2015-01-01
鯉魚潭水庫	11546.97	6137.41	2015-01-01
德基水庫	15000.0	11016.0	2015-01-01
石岡壩	113.3	19.29	2015-01-01
霧社水庫	4726.81	3305.31	2015-01-01
日月潭水庫	13124.63	12746.93	2015-01-01
仁義潭水庫	2580.0	1395.91	2015-01-01
蘭潭水庫	923.73	796.46	2015-01-01
白河水庫	691.03	179.0	2015-01-01
烏山頭水庫	7982.0	4290.0	2015-01-01
曾文水庫	47330.0	26442.0	2015-01-01
南化水庫	9793.0	6675.2	2015-01-01
鏡面水庫	103.0	74.39	2015-01-01
澄清湖水庫	262.95	255.0	2015-01-01
阿公店水庫	1669.0	1584.42	2015-01-01
鳳山水庫	751.17	349.56	2015-01-01
牡丹水庫	2679.0	1719.11	2015-01-01
成功水庫	121.01	26.46	2015-01-01
興仁水庫	73.14	5.2	2015-01-01
太湖水庫	168.9	82.91	2015-01-01
田埔水庫	67.8	49.3	2015-01-01
金沙水庫	57.0	32.04	2015-01-01
后沃水庫	46.52	8.92	2015-01-01
石門水庫	20123.6	10625.35	2015-01-08
西勢水庫	43.69	37.0	2015-01-08
新山水庫	1002.0	812.82	2015-01-08
翡翠水庫	33550.5	30378.96	2015-01-08
寶山水庫	538.0	399.8	2015-01-08
寶山第二水庫	3147.18	1494.1	2015-01-08
永和山水庫	2809.58	1377.05	2015-01-08
大埔水庫	529.9	444.23	2015-01-08
明德水庫	1276.0	351.59	2015-01-08
鯉魚潭水庫	11546.97	5987.37	2015-01-08
德基水庫	15000.0	11002.58	2015-01-08
石岡壩	113.3	27.97	2015-01-08
霧社水庫	4726.81	3658.81	2015-01-08
日月潭水庫	13124.63	12525.8	2015-01-08
仁義潭水庫	2580.0	1331.66	2015-01-08
蘭潭水庫	923.73	768.84	2015-01-08
白河水庫	691.03	154.0	2015-01-08
烏山頭水庫	7982.0	4062.0	2015-01-08
曾文水庫	47330.0	26329.0	2015-01-08
南化水庫	9793.0	6371.8	2015-01-08
鏡面水庫	103.0	72.08	2015-01-08
澄清湖水庫	262.95	243.0	2015-01-08
阿公店水庫	1669.0	1504.55	2015-01-08
鳳山水庫	751.17	367.3	2015-01-08
牡丹水庫	2679.0	1663.05	2015-01-08
成功水庫	121.01	25.45	2015-01-08
興仁水庫	73.14	4.7	2015-01-08
太湖水庫	168.9	81.45	2015-01-08
田埔水庫	67.8	46.63	2015-01-08
金沙水庫	57.0	32.04	2015-01-08
后沃水庫	46.52	8.2	2015-01-08
石門水庫	20123.6	10050.7	2015-01-15
西勢水庫	43.69	34.57	2015-01-15
新山水庫	1002.0	816.04	2015-01-15
翡翠水庫	33550.5	30105.64	2015-01-15
寶山水庫	538.0	358.6	2015-01-15
寶山第二水庫	3147.18	1421.04	2015-01-15
永和山水庫	2809.58	1286.73	2015-01-15
大埔水庫	529.9	455.7	2015-01-15
明德水庫	1276.0	338.5	2015-01-15
鯉魚潭水庫	11546.97	5755.29	2015-01-15
德基水庫	15000.0	11036.14	2015-01-15
石岡壩	113.3	23.55	2015-01-15
霧社水庫	4726.81	3898.56	2015-01-15
日月潭水庫	13124.63	12142.3	2015-01-15
仁義潭水庫	2580.0	1266.09	2015-01-15
蘭潭水庫	923.73	731.18	2015-01-15
白河水庫	691.03	99.0	2015-01-15
烏山頭水庫	7982.0	4199.0	2015-01-15
曾文水庫	47330.0	25882.0	2015-01-15
南化水庫	9793.0	6058.2	2015-01-15
鏡面水庫	103.0	70.08	2015-01-15
澄清湖水庫	262.95	239.0	2015-01-15
阿公店水庫	1669.0	1426.37	2015-01-15
鳳山水庫	751.17	352.59	2015-01-15
牡丹水庫	2679.0	1610.34	2015-01-15
成功水庫	121.01	24.25	2015-01-15
興仁水庫	73.14	4.7	2015-01-15
太湖水庫	168.9	79.4	2015-01-15
田埔水庫	67.8	46.65	2015-01-15
金沙水庫	57.0	32.06	2015-01-15
后沃水庫	46.52	7.01	2015-01-15
石門水庫	20123.6	9452.82	2015-01-22
西勢水庫	43.69	36.63	2015-01-22
新山水庫	1002.0	825.7	2015-01-22
翡翠水庫	33550.5	29430.75	2015-01-22
寶山水庫	538.0	326.0	2015-01-22
寶山第二水庫	3147.18	1325.27	2015-01-22
永和山水庫	2809.58	1193.22	2015-01-22
大埔水庫	529.9	465.15	2015-01-22
明德水庫	1276.0	326.02	2015-01-22
鯉魚潭水庫	11546.97	5509.66	2015-01-22
德基水庫	15000.0	10798.45	2015-01-22
石岡壩	113.3	23.91	2015-01-22
霧社水庫	4726.81	3844.81	2015-01-22
日月潭水庫	13124.63	11980.14	2015-01-22
仁義潭水庫	2580.0	1209.12	2015-01-22
蘭潭水庫	923.73	689.04	2015-01-22
