石門水庫	19740.5	13075.56	2021-01-01
西勢水庫	43.69	43.69	2021-01-01
新山水庫	1002.0	928.0	2021-01-01
翡翠水庫	33550.5	31812.7	2021-01-01
寶山水庫	503.5	150.52	2021-01-01
寶山第二水庫	3147.18	1031.87	2021-01-01
永和山水庫	2998.94	795.68	2021-01-01
大埔水庫	529.9	189.76	2021-01-01
明德水庫	1222.05	199.03	2021-01-01
鯉魚潭水庫	11451.5	3424.9	2021-01-01
德基水庫	18764.0	5863.2	2021-01-01
石岡壩	149.31	33.13	2021-01-01
霧社水庫	3745.83	516.44	2021-01-01
日月潭水庫	12790.99	9932.42	2021-01-01
湖山水庫	5086.51	3814.03	2021-01-01
仁義潭水庫	2527.46	1634.62	2021-01-01
蘭潭水庫	923.29	507.03	2021-01-01
白河水庫	691.03	53.0	2021-01-01
烏山頭水庫	7876.5	3966.0	2021-01-01
曾文水庫	50849.0	11639.0	2021-01-01
南化水庫	9080.1	7027.98	2021-01-01
鏡面水庫	98.3	60.49	2021-01-01
澄清湖水庫	262.95	254.0	2021-01-01
阿公店水庫	1522.54	1362.0	2021-01-01
鳳山水庫	716.0	374.13	2021-01-01
牡丹水庫	2645.73	2057.0	2021-01-01
成功水庫	104.0	19.9	2021-01-01
興仁水庫	63.7	18.34	2021-01-01
太湖水庫	118.7	23.69	2021-01-01
田埔水庫	45.5	18.93	2021-01-01
金沙水庫	34.6	22.93	2021-01-01
后沃水庫	41.63	20.25	2021-01-01
石門水庫	19740.5	13055.71	2021-01-08
西勢水庫	43.69	43.69	2021-01-08
新山水庫	1002.0	951.0	2021-01-08
翡翠水庫	33550.5	31956.57	2021-01-08
寶山水庫	503.5	150.82	2021-01-08
寶山第二水庫	3147.18	934.57	2021-01-08
永和山水庫	2998.94	749.74	2021-01-08
大埔水庫	529.9	192.24	2021-01-08
明德水庫	1222.05	190.67	2021-01-08
鯉魚潭水庫	11451.5	3162.44	2021-01-08
德基水庫	18764.0	5401.67	2021-01-08
石岡壩	149.31	36.06	2021-01-08
霧社水庫	3745.83	510.07	2021-01-08
日月潭水庫	12790.99	10450.19	2021-01-08
湖山水庫	5086.51	3691.51	2021-01-08
仁義潭水庫	2527.46	1584.3	2021-01-08
蘭潭水庫	923.29	493.44	2021-01-08
白河水庫	691.03	50.0	2021-01-08
烏山頭水庫	7876.5	3870.0	2021-01-08
曾文水庫	50849.0	11039.0	2021-01-08
南化水庫	9080.1	6721.0	2021-01-08
鏡面水庫	98.3	58.46	2021-01-08
澄清湖水庫	262.95	253.0	2021-01-08
阿公店水庫	1522.54	1278.0	2021-01-08
鳳山水庫	716.0	402.71	2021-01-08
牡丹水庫	2645.73	2003.0	2021-01-08
成功水庫	104.0	18.35	2021-01-08
興仁水庫	63.7	18.34	2021-01-08
太湖水庫	118.7	22.32	2021-01-08
田埔水庫	45.5	20.42	2021-01-08
金沙水庫	34.6	22.65	2021-01-08
后沃水庫	41.63	19.71	2021-01-08
石門水庫	19740.5	13188.4	2021-01-15
西勢水庫	43.69	43.69	2021-01-15
新山水庫	1002.0	940.0	2021-01-15
翡翠水庫	33550.5	31088.49	2021-01-15
寶山水庫	503.5	159.57	2021-01-15
寶山第二水庫	3147.18	872.69	2021-01-15
永和山水庫	2998.94	741.34	2021-01-15
大埔水庫	529.9	222.99	2021-01-15
明德水庫	1222.05	187.82	2021-01-15
鯉魚潭水庫	11451.5	2920.92	2021-01-15
德基水庫	18764.0	5019.09	2021-01-15
石岡壩	149.31	14.97	2021-01-15
霧社水庫	3745.83	464.14	2021-01-15
日月潭水庫	12790.99	10178.88	2021-01-15
湖山水庫	5086.51	3553.94	2021-01-15
仁義潭水庫	2527.46	1530.18	2021-01-15
蘭潭水庫	923.29	476.13	2021-01-15
白河水庫	691.03	50.0	2021-01-15
烏山頭水庫	7876.5	5311.0	2021-01-15
曾文水庫	50849.0	9449.0	2021-01-15
南化水庫	9080.1	6441.68	2021-01-15
鏡面水庫	98.3	56.55	2021-01-15
澄清湖水庫	262.95	252.0	2021-01-15
阿公店水庫	1522.54	1200.0	2021-01-15
鳳山水庫	716.0	375.73	2021-01-15
牡丹水庫	2645.73	1938.0	2021-01-15
成功水庫	104.0	16.71	2021-01-15
興仁水庫	63.7	18.34	2021-01-15
太湖水庫	118.7	20.95	2021-01-15
田埔水庫	45.5	21.63	2021-01-15
金沙水庫	34.6	22.51	2021-01-15
后沃水庫	41.63	18.92	2021-01-15
石門水庫	19740.5	13035.88	2021-01-22
西勢水庫	43.69	43.69	2021-01-22
新山水庫	1002.0	928.5	2021-01-22
翡翠水庫	33550.5	30981.72	2021-01-22
寶山水庫	503.5	157.73	2021-01-22
寶山第二水庫	3147.18	773.74	2021-01-22
永和山水庫	2998.94	705.77	2021-01-22
大埔水庫	529.9	235.18	2021-01-22
明德水庫	1222.05	178.66	2021-01-22
鯉魚潭水庫	11451.5	2706.69	2021-01-22
德基水庫	18764.0	4739.4	2021-01-22
石岡壩	149.31	20.45	2021-01-22
霧社水庫	3745.83	345.96	2021-01-22
日月潭水庫	12790.99	9991.95	2021-01-22
湖山水庫	5086.51	3429.0	2021-01-22
仁義潭水庫	2527.46	1470.3	2021-01-22
蘭潭水庫	923.29	464.05	2021-01-22
白河水庫	691.03	50.0	2021-01-22
烏山頭水庫	7876.5	4885.0	2021-01-22
曾文水庫	50849.0	9510.0	2021-01-22
