石門水庫	20526.01	16432.13	2024-01-01
西勢水庫	39.57	37.75	2024-01-01
新山水庫	995.96	964.94	2024-01-01
翡翠水庫	33550.5	31182.19	2024-01-01
寶山水庫	500.83	327.86	2024-01-01
寶山第二水庫	3147.18	2514.76	2024-01-01
永和山水庫	2993.43	2528.5	2024-01-01
大埔水庫	529.9	381.45	2024-01-01
明德水庫	1239.84	822.4	2024-01-01
鯉魚潭水庫	11555.87	8745.36	2024-01-01
德基水庫	18866.34	17197.19	2024-01-01
石岡壩	143.28	105.85	2024-01-01
霧社水庫	3682.5	3541.06	2024-01-01
日月潭水庫	12949.09	11682.22	2024-01-01
湖山水庫	5058.33	4031.96	2024-01-01
仁義潭水庫	2480.27	1509.73	2024-01-01
蘭潭水庫	921.8	897.06	2024-01-01
白河水庫	1387.5	420.0	2024-01-01
烏山頭水庫	7920.85	5894.0	2024-01-01
曾文水庫	50685.26	46315.0	2024-01-01
南化水庫	8949.0	7305.64	2024-01-01
鏡面水庫	97.61	71.36	2024-01-01
澄清湖水庫	259.97	206.0	2024-01-01
阿公店水庫	1519.81	1601.0	2024-01-01
鳳山水庫	716.0	391.65	2024-01-01
牡丹水庫	2652.09	1859.0	2024-01-01
成功水庫	121.1	15.83	2024-01-01
興仁水庫	72.1	11.62	2024-01-01
太湖水庫	148.1	124.34	2024-01-01
田埔水庫	48.6	45.38	2024-01-01
金沙水庫	43.5	35.34	2024-01-01
后沃水庫	41.63	11.09	2024-01-01
石門水庫	20526.01	16016.93	2024-01-08
西勢水庫	39.57	37.33	2024-01-08
新山水庫	995.96	951.16	2024-01-08
翡翠水庫	36997.57	34573.53	2024-01-08
寶山水庫	500.83	292.65	2024-01-08
寶山第二水庫	3147.18	2420.27	2024-01-08
永和山水庫	2993.43	2447.3	2024-01-08
大埔水庫	529.9	382.5	2024-01-08
明德水庫	1239.84	804.4	2024-01-08
鯉魚潭水庫	11555.87	8472.3	2024-01-08
德基水庫	18866.34	16945.18	2024-01-08
石岡壩	143.28	83.98	2024-01-08
霧社水庫	3682.5	3511.52	2024-01-08
日月潭水庫	12949.09	12359.29	2024-01-08
湖山水庫	5058.33	3906.17	2024-01-08
仁義潭水庫	2480.27	1372.59	2024-01-08
蘭潭水庫	921.8	898.66	2024-01-08
白河水庫	1387.5	366.0	2024-01-08
烏山頭水庫	7920.85	5490.0	2024-01-08
曾文水庫	50685.26	46424.0	2024-01-08
南化水庫	8949.0	7086.53	2024-01-08
鏡面水庫	97.61	69.27	2024-01-08
澄清湖水庫	259.97	209.0	2024-01-08
阿公店水庫	1519.81	1535.0	2024-01-08
鳳山水庫	716.0	412.05	2024-01-08
牡丹水庫	2652.09	1794.0	2024-01-08
成功水庫	121.1	26.98	2024-01-08
興仁水庫	72.1	14.4	2024-01-08
太湖水庫	148.1	122.49	2024-01-08
田埔水庫	48.6	45.61	2024-01-08
金沙水庫	43.5	35.34	2024-01-08
后沃水庫	41.63	11.53	2024-01-08
石門水庫	20526.01	15438.16	2024-01-15
西勢水庫	39.57	27.1	2024-01-15
新山水庫	995.96	933.54	2024-01-15
翡翠水庫	36997.57	33663.84	2024-01-15
寶山水庫	500.83	305.89	2024-01-15
寶山第二水庫	3147.18	2300.58	2024-01-15
永和山水庫	2993.43	2358.4	2024-01-15
大埔水庫	529.9	382.5	2024-01-15
明德水庫	1239.84	790.36	2024-01-15
鯉魚潭水庫	11555.87	8157.56	2024-01-15
德基水庫	18866.34	16664.19	2024-01-15
石岡壩	143.28	50.37	2024-01-15
霧社水庫	3682.5	3425.68	2024-01-15
日月潭水庫	12949.09	12198.9	2024-01-15
湖山水庫	5058.33	3771.78	2024-01-15
仁義潭水庫	2480.27	1226.76	2024-01-15
蘭潭水庫	-1.0	899.46	2024-01-15
白河水庫	1387.5	332.0	2024-01-15
烏山頭水庫	7920.85	5057.0	2024-01-15
曾文水庫	50685.26	46478.0	2024-01-15
南化水庫	8949.0	6830.08	2024-01-15
鏡面水庫	97.61	67.3	2024-01-15
澄清湖水庫	259.97	207.0	2024-01-15
阿公店水庫	-1.0	1438.0	2024-01-15
鳳山水庫	716.0	404.6	2024-01-15
牡丹水庫	2652.09	1726.0	2024-01-15
成功水庫	121.1	26.83	2024-01-15
興仁水庫	72.1	14.32	2024-01-15
太湖水庫	148.1	121.09	2024-01-15
田埔水庫	48.6	45.82	2024-01-15
金沙水庫	43.5	35.34	2024-01-15
后沃水庫	41.63	11.88	2024-01-15
石門水庫	20526.01	14943.08	2024-01-22
西勢水庫	39.57	37.75	2024-01-22
新山水庫	995.96	923.64	2024-01-22
翡翠水庫	36997.57	32947.91	2024-01-22
寶山水庫	500.83	288.93	2024-01-22
寶山第二水庫	3147.18	2202.7	2024-01-22
永和山水庫	2993.43	2273.1	2024-01-22
大埔水庫	529.9	381.45	2024-01-22
明德水庫	1239.84	776.4	2024-01-22
鯉魚潭水庫	11555.87	7856.62	2024-01-22
德基水庫	18866.34	16405.81	2024-01-22
石岡壩	143.28	19.46	2024-01-22
霧社水庫	3682.5	3204.86	2024-01-22
日月潭水庫	12949.09	12198.9	2024-01-22
湖山水庫	5058.33	3632.8	2024-01-22
仁義潭水庫	2480.27	1124.06	2024-01-22
蘭潭水庫	921.8	901.85	2024-01-22
白河水庫	1387.5	331.0	2024-01-22
烏山頭水庫	7920.85	4491.0	2024-01-22
曾文水庫	50685.26	46442.0	2024-01-22
南化水庫	8949.0	6530.86	2024-01-22
鏡面水庫	97.61	65.05	2024-01-22
澄清湖水庫	259.97	242.0	2024-01-22
阿公店水庫	1519.81	1361.0	2024-01-22
鳳山水庫	716.0	359.67	2024-01-22
牡丹水庫	2652.09	1675.0	2024-01-22
成功水庫	121.1	26.05	2024-01-22
興仁水庫	72.1	14.32	2024-01-22
太湖水庫	148.1	119.67	2024-01-22
田埔水庫	48.6	46.25	2024-01-22
金沙水庫	43.5	35.34	2024-01-22
后沃水庫	41.63	11.6	2024-01-22
石門水庫	20526.01	14452.25	2024-02-01
西勢水庫	39.57	34.53	2024-02-01
新山水庫	995.96	917.28	2024-02-01
翡翠水庫	36997.57	33256.54	2024-02-01
寶山水庫	500.83	270.34	2024-02-01
寶山第二水庫	3147.18	2153.51	2024-02-01
永和山水庫	2993.43	2179.3	2024-02-01
大埔水庫	529.9	410.08	2024-02-01
明德水庫	1251.0	766.31	2024-02-01
鯉魚潭水庫	11555.87	7501.49	2024-02-01
德基水庫	18866.34	15954.95	2024-02-01
石岡壩	143.28	27.43	2024-02-01
霧社水庫	3682.5	2404.91	2024-02-01
日月潭水庫	12949.09	11682.22	2024-02-01
湖山水庫	5058.33	3430.18	2024-02-01
仁義潭水庫	2480.27	1004.02	2024-02-01
蘭潭水庫	921.8	897.06	2024-01-31
白河水庫	1387.5	325.0	2024-02-01
烏山頭水庫	7846.77	4648.0	2024-02-01
曾文水庫	50474.63	42085.0	2024-02-01
南化水庫	8949.0	5994.22	2024-02-01
鏡面水庫	97.61	61.95	2024-02-01
澄清湖水庫	259.97	214.0	2024-02-01
阿公店水庫	1502.7	1252.0	2024-02-01
鳳山水庫	716.0	357.14	2024-02-01
牡丹水庫	2652.09	1587.0	2024-02-01
成功水庫	121.1	24.64	2024-02-01
興仁水庫	72.1	14.25	2024-02-01
太湖水庫	148.1	117.4	2024-02-01
田埔水庫	48.6	46.47	2024-02-01
金沙水庫	43.5	0.0	2024-02-01
后沃水庫	41.63	10.81	2024-02-01
石門水庫	20526.01	13571.37	2024-02-08
西勢水庫	39.57	37.75	2024-02-08
新山水庫	995.96	948.62	2024-02-08
翡翠水庫	36997.57	32974.31	2024-02-08
寶山水庫	500.83	258.55	2024-02-08
寶山第二水庫	3147.18	2079.67	2024-02-08
永和山水庫	2993.43	2102.4	2024-02-08
大埔水庫	529.9	427.25	2024-02-08
明德水庫	1251.0	768.47	2024-02-08
鯉魚潭水庫	11555.87	7167.47	2024-02-08
德基水庫	18866.34	15576.56	2024-02-08
石岡壩	143.28	43.03	2024-02-08
霧社水庫	3682.5	2285.66	2024-02-08
日月潭水庫	12949.09	10939.64	2024-02-08
湖山水庫	5058.33	3279.55	2024-02-08
仁義潭水庫	2480.27	916.09	2024-02-08
蘭潭水庫	921.8	905.04	2024-02-08
白河水庫	1387.5	325.0	2024-02-08
烏山頭水庫	7846.77	5158.0	2024-02-08
曾文水庫	50474.63	39228.0	2024-02-08
南化水庫	8949.0	5618.69	2024-02-08
鏡面水庫	97.61	59.85	2024-02-08
澄清湖水庫	259.97	232.0	2024-02-08
阿公店水庫	1502.7	1187.0	2024-02-08
鳳山水庫	716.0	379.77	2024-02-08
牡丹水庫	2652.09	1517.0	2024-02-08
成功水庫	121.1	24.64	2024-02-08
興仁水庫	72.1	14.25	2024-02-08
后沃水庫	41.63	10.62	2024-02-08
石門水庫	20526.01	13375.29	2024-02-15
西勢水庫	39.57	35.18	2024-02-15
新山水庫	995.96	963.91	2024-02-15
翡翠水庫	36997.57	33877.06	2024-02-15
寶山水庫	500.83	266.81	2024-02-15
寶山第二水庫	3147.18	2154.25	2024-02-15
永和山水庫	2993.43	2147.1	2024-02-15
大埔水庫	529.9	460.99	2024-02-15
明德水庫	1251.0	796.7	2024-02-15
鯉魚潭水庫	11555.87	7040.64	2024-02-15
德基水庫	18866.34	15562.02	2024-02-15
石岡壩	143.28	19.46	2024-02-15
霧社水庫	3682.5	2611.83	2024-02-15
日月潭水庫	12949.09	10978.42	2024-02-15
湖山水庫	5058.33	3129.26	2024-02-15
仁義潭水庫	2480.27	841.51	2024-02-15
蘭潭水庫	921.8	914.62	2024-02-15
白河水庫	1387.5	325.0	2024-02-15
烏山頭水庫	7846.77	5801.0	2024-02-15
曾文水庫	50474.63	36345.0	2024-02-15
南化水庫	8949.0	5346.83	2024-02-15
鏡面水庫	97.61	57.68	2024-02-15
澄清湖水庫	259.97	219.0	2024-02-15
阿公店水庫	1502.7	1128.0	2024-02-15
鳳山水庫	716.0	399.13	2024-02-15
牡丹水庫	2652.09	1451.0	2024-02-15
成功水庫	121.1	24.48	2024-02-15
興仁水庫	72.1	14.25	2024-02-15
后沃水庫	41.63	11.57	2024-02-15
石門水庫	20526.01	11985.69	2024-02-22
西勢水庫	39.57	27.63	2024-02-22
新山水庫	995.96	951.67	2024-02-22
翡翠水庫	36997.57	33080.01	2024-02-22
寶山水庫	500.83	230.94	2024-02-22
寶山第二水庫	3147.18	2013.63	2024-02-22
永和山水庫	2993.43	2079.5	2024-02-22
大埔水庫	529.9	474.21	2024-02-22
明德水庫	1251.0	788.97	2024-02-22
鯉魚潭水庫	11555.87	6498.35	2024-02-22
德基水庫	18866.34	14770.25	2024-02-22
石岡壩	143.28	10.36	2024-02-22
霧社水庫	3682.5	2267.48	2024-02-22
日月潭水庫	12949.09	10784.81	2024-02-22
湖山水庫	5058.33	2984.04	2024-02-22
仁義潭水庫	2480.27	786.7	2024-02-22
蘭潭水庫	921.8	884.44	2024-02-22
白河水庫	1387.5	309.0	2024-02-22
烏山頭水庫	7846.77	5991.0	2024-02-22
曾文水庫	50474.63	33366.0	2024-02-22
南化水庫	8949.0	5059.36	2024-02-22
鏡面水庫	97.61	55.64	2024-02-22
澄清湖水庫	259.97	223.0	2024-02-22
阿公店水庫	1502.7	1068.0	2024-02-22
鳳山水庫	716.0	393.15	2024-02-22
牡丹水庫	2652.09	1390.0	2024-02-22
成功水庫	121.1	24.48	2024-02-22
興仁水庫	72.1	14.25	2024-02-22
太湖水庫	148.1	115.11	2024-02-22
田埔水庫	48.6	48.62	2024-02-22
金沙水庫	43.5	35.34	2024-02-22
后沃水庫	41.63	11.95	2024-02-22
石門水庫	20526.01	10409.03	2024-03-01
西勢水庫	39.57	37.58	2024-03-01
新山水庫	995.96	948.62	2024-03-01
翡翠水庫	36997.57	31969.03	2024-03-01
寶山水庫	500.83	204.35	2024-03-01
寶山第二水庫	3147.18	1791.78	2024-03-01
永和山水庫	2993.43	1977.3	2024-03-01
大埔水庫	529.9	477.52	2024-03-01
明德水庫	1251.0	773.57	2024-03-01
鯉魚潭水庫	11555.87	5768.39	2024-03-01
德基水庫	18866.34	13674.91	2024-03-01
石岡壩	143.28	9.42	2024-03-01
霧社水庫	3682.5	1909.28	2024-03-01
日月潭水庫	12949.09	10246.51	2024-03-01
湖山水庫	5058.33	2814.33	2024-03-01
仁義潭水庫	2480.27	721.42	2024-03-01
蘭潭水庫	921.8	847.69	2024-03-01
白河水庫	1387.5	290.0	2024-03-01
烏山頭水庫	7846.77	6768.0	2024-03-01
曾文水庫	50474.63	29896.0	2024-03-01
南化水庫	8949.0	4740.71	2024-03-01
鏡面水庫	97.61	53.37	2024-03-01
澄清湖水庫	259.97	216.0	2024-03-01
阿公店水庫	1502.7	986.0	2024-03-01
鳳山水庫	716.0	409.76	2024-03-01
牡丹水庫	2652.09	1331.0	2024-03-01
成功水庫	121.1	24.48	2024-03-01
興仁水庫	72.1	14.17	2024-03-01
太湖水庫	148.1	-1.0	2024-03-01
田埔水庫	48.6	-1.0	2024-03-01
金沙水庫	43.5	-1.0	2024-03-01
后沃水庫	41.63	12.23	2024-03-01
石門水庫	20526.01	9148.65	2024-03-08
西勢水庫	39.57	37.16	2024-03-08
